,Participants,Masks,Rotate Direction,Rotate Direction_,Correlation
1733,20,premotor,207,207,-0.916935209205158
1734,20,premotor,207,45,0.2574354158471135
1735,20,premotor,207,99,0.3026995632030599
1736,20,premotor,45,153,0.32899885009073493
1737,20,premotor,45,207,0.24096311027866255
1738,20,premotor,45,45,-0.9229045245185985
1739,20,premotor,45,99,0.32528569829159654
1740,20,premotor,99,153,0.3074098089012959
1741,20,premotor,99,207,0.2848468274384514
1742,20,premotor,99,45,0.3415628211558994
1743,20,premotor,99,99,-0.9057067136566899
1744,20,motor,153,153,-0.8725662345573592
1745,20,motor,153,207,0.32688953384053226
1746,20,motor,153,45,0.2508460312062236
1747,20,motor,153,99,0.30355157062247085
1748,20,motor,207,153,0.2834969338442843
1749,20,motor,207,207,-0.9046968025783634
1750,20,motor,207,45,0.23322726544284672
1751,20,motor,207,99,0.3016500035017186
1752,20,motor,45,153,0.2979504976336993
1753,20,motor,45,207,0.22507821022090108
1754,20,motor,45,45,-0.905790882467451
1755,20,motor,45,99,0.3206784537352978
1756,20,motor,99,153,0.3073065951025642
1757,20,motor,99,207,0.25242816556821335
1758,20,motor,99,45,0.3634981186485143
1759,20,motor,99,99,-0.9030212144978069
1760,20,v1,153,153,-0.8398753956836991
1761,20,v1,153,207,0.25872935362036575
1762,20,v1,153,45,0.2852678627137112
1763,20,v1,153,99,0.3368412425462042
1764,20,v1,207,153,0.30311969640991726
1765,20,v1,207,207,-0.8566104267585692
1766,20,v1,207,45,0.2098910656168471
1767,20,v1,207,99,0.2429206074427283
1768,20,v1,45,153,0.289970727069086
1769,20,v1,45,207,0.2076903668094262
1770,20,v1,45,45,-0.835915855320626
1771,20,v1,45,99,0.30750875243947373
1772,20,v1,99,153,0.28843592717146016
1773,20,v1,99,207,0.25972684344812264
1774,20,v1,99,45,0.3202223708464908
1775,20,v1,99,99,-0.8574447243786705
1776,20,sup_parietal,153,153,-0.8624863965700773
1777,20,sup_parietal,153,207,0.3448630312121692
1778,20,sup_parietal,153,45,0.24871617790309444
1779,20,sup_parietal,153,99,0.28108361791318714
1780,20,sup_parietal,207,153,0.35518739450629655
1781,20,sup_parietal,207,207,-0.8981238129079148
1782,20,sup_parietal,207,45,0.2437281291923917
1783,20,sup_parietal,207,99,0.24150795707231817
1784,20,sup_parietal,45,153,0.25431244236333217
1785,20,sup_parietal,45,207,0.25046796483775513
1786,20,sup_parietal,45,45,-0.8568266061571284
1787,20,sup_parietal,45,99,0.31403620229860046
1788,20,sup_parietal,99,153,0.22610008571735027
1789,20,sup_parietal,99,207,0.25265726052735726
1790,20,sup_parietal,99,45,0.3662799775493848
1791,20,sup_parietal,99,99,-0.8788326690250226
1792,20,inf_parietal,153,153,-0.9042877999052414
1793,20,inf_parietal,153,207,0.33410569058818806
1794,20,inf_parietal,153,45,0.28801855842290247
1795,20,inf_parietal,153,99,0.3417840041312996
1796,20,inf_parietal,207,153,0.33683995618775125
1797,20,inf_parietal,207,207,-0.9023482188523768
1798,20,inf_parietal,207,45,0.22638799072193536
1799,20,inf_parietal,207,99,0.23128390929632572
1800,20,inf_parietal,45,153,0.2762465722369236
1801,20,inf_parietal,45,207,0.25447833700757855
1802,20,inf_parietal,45,45,-0.904645310279061
1803,20,inf_parietal,45,99,0.329086738859951
1804,20,inf_parietal,99,153,0.32151828076335376
1805,20,inf_parietal,99,207,0.22133349359484109
1806,20,inf_parietal,99,45,0.3644787897168983
1807,20,inf_parietal,99,99,-0.902345612796656
1808,20,v5,153,153,-0.8218716971447115
1809,20,v5,153,207,0.22718366662762257
1810,20,v5,153,45,0.20267508126794442
1811,20,v5,153,99,0.3846034550012149
1812,20,v5,207,153,0.34520962130300115
1813,20,v5,207,207,-0.8659890612690797
1814,20,v5,207,45,0.22067751383246806
1815,20,v5,207,99,0.2217249642622111
1816,20,v5,45,153,0.2245812771577867
1817,20,v5,45,207,0.3094090969514829
1818,20,v5,45,45,-0.8099066507735184
1819,20,v5,45,99,0.23156575617440253
1820,20,v5,99,153,0.25642030587612075
1821,20,v5,99,207,0.2865211579992446
1822,20,v5,99,45,0.3271747059807058
1823,20,v5,99,99,-0.8050004773970977
1824,22,premotor,153,153,-0.9152172745661629
1825,22,premotor,153,207,0.3430173342157209
1826,22,premotor,153,45,0.29046933266025987
1827,22,premotor,153,99,0.30532976793386385
1828,22,premotor,207,153,0.3265367977872946
1829,22,premotor,207,207,-0.9060718372355164
1830,22,premotor,207,45,0.28824732022333927
1831,22,premotor,207,99,0.2575259227490153
1832,22,premotor,45,153,0.31011761219667044
1833,22,premotor,45,207,0.2830480612415409
1834,22,premotor,45,45,-0.9089941700459561
1835,22,premotor,45,99,0.3209295013564555
1836,22,premotor,99,153,0.2734727812085678
1837,22,premotor,99,207,0.28099503492058175
1838,22,premotor,99,45,0.3240732294975739
1839,22,premotor,99,99,-0.9186064553238017
1840,22,motor,153,153,-0.9038666273004001
1841,22,motor,153,207,0.28532415563565244
1842,22,motor,153,45,0.2754861250088905
1843,22,motor,153,99,0.307744644640984
1844,22,motor,207,153,0.30591433181670036
1845,22,motor,207,207,-0.9095698201402145
1846,22,motor,207,45,0.27326681670793995
1847,22,motor,207,99,0.28468212755056804
1848,22,motor,45,153,0.26296341908572024
1849,22,motor,45,207,0.300849214396228
1850,22,motor,45,45,-0.9047365163655581
1851,22,motor,45,99,0.3285039471873729
1852,22,motor,99,153,0.2925094359755782
1853,22,motor,99,207,0.30123233552116596
1854,22,motor,99,45,0.3209602325554203
1855,22,motor,99,99,-0.9178739970991412
1856,22,v1,153,153,-0.8852472803438456
1857,22,v1,153,207,0.2801375563529982
1858,22,v1,153,45,0.2061481308609307
1859,22,v1,153,99,0.3511770213770298
1860,22,v1,207,153,0.36436452731988345
1861,22,v1,207,207,-0.8770367955889407
1862,22,v1,207,45,0.21620172703494334
1863,22,v1,207,99,0.24635864696050008
1864,22,v1,45,153,0.25018763438366987
1865,22,v1,45,207,0.2499497045645302
1866,22,v1,45,45,-0.878899413995088
1867,22,v1,45,99,0.3909679993308365
1868,22,v1,99,153,0.22866495626770586
1869,22,v1,99,207,0.20630126059751466
1870,22,v1,99,45,0.4326205909807467
1871,22,v1,99,99,-0.8899464126167389
1872,22,sup_parietal,153,153,-0.8701280300271929
1873,22,sup_parietal,153,207,0.2624615886040952
1874,22,sup_parietal,153,45,0.25592338030890494
1875,22,sup_parietal,153,99,0.346943533816762
1876,22,sup_parietal,207,153,0.28453418904088285
1877,22,sup_parietal,207,207,-0.8645596452155521
1878,22,sup_parietal,207,45,0.34063603183649205
1879,22,sup_parietal,207,99,0.18578969238488585
1880,22,sup_parietal,45,153,0.2493437909506243
1881,22,sup_parietal,45,207,0.29996644228976643
1882,22,sup_parietal,45,45,-0.8791188955781786
1883,22,sup_parietal,45,99,0.30591258237537733
1884,22,sup_parietal,99,153,0.27132657622986756
1885,22,sup_parietal,99,207,0.27830636272148024
1886,22,sup_parietal,99,45,0.2735356148391416
1887,22,sup_parietal,99,99,-0.8706886030415196
1888,22,inf_parietal,153,153,-0.8933461241082066
1889,22,inf_parietal,153,207,0.29725881851949715
1890,22,inf_parietal,153,45,0.24705915407008655
1891,22,inf_parietal,153,99,0.34722100771070996
1892,22,inf_parietal,207,153,0.30381302323173165
1893,22,inf_parietal,207,207,-0.888932394364907
1894,22,inf_parietal,207,45,0.27833391825080667
1895,22,inf_parietal,207,99,0.2835416212207755
1896,22,inf_parietal,45,153,0.2812782636549268
1897,22,inf_parietal,45,207,0.28277940482460306
1898,22,inf_parietal,45,45,-0.8999037759579583
1899,22,inf_parietal,45,99,0.2893923518221677
1900,22,inf_parietal,99,153,0.29429033289133727
1901,22,inf_parietal,99,207,0.2746348002480388
1902,22,inf_parietal,99,45,0.2921738254388815
1903,22,inf_parietal,99,99,-0.8892474410652867
1904,22,v5,153,153,-0.9018135538574257
1905,22,v5,153,207,0.19939359846301846
1906,22,v5,153,45,0.24654976201265602
1907,22,v5,153,99,0.3495096606685958
1908,22,v5,207,153,0.239034817583447
1909,22,v5,207,207,-0.8622875427197159
1910,22,v5,207,45,0.3035976246116926
1911,22,v5,207,99,0.27405922964031526
1912,22,v5,45,153,0.31173042300512577
1913,22,v5,45,207,0.25131400800440695
1914,22,v5,45,45,-0.8855255416131986
1915,22,v5,45,99,0.3074721917883465
1916,22,v5,99,153,0.2919893462846951
1917,22,v5,99,207,0.24828504291677303
1918,22,v5,99,45,0.35406704200859107
1919,22,v5,99,99,-0.894899259033794
1920,23,premotor,153,153,-0.88248191965943
1921,23,premotor,153,207,0.3197076905467613
1922,23,premotor,153,45,0.27504817577375745
1923,23,premotor,153,99,0.2682017912579997
1924,23,premotor,207,153,0.2970388940003874
1925,23,premotor,207,207,-0.8926551963277395
1926,23,premotor,207,45,0.23944682222948455
1927,23,premotor,207,99,0.3384149836186134
1928,23,premotor,45,153,0.2860017250575664
1929,23,premotor,45,207,0.24440293884596442
1930,23,premotor,45,45,-0.8990003196522411
1931,23,premotor,45,99,0.3152455648156186
1932,23,premotor,99,153,0.2516456514038705
1933,23,premotor,99,207,0.32727272464815216
1934,23,premotor,99,45,0.33135831796247506
1935,23,premotor,99,99,-0.899151697550389
1936,23,motor,153,153,-0.8636870403288438
1937,23,motor,153,207,0.28029091381159177
1938,23,motor,153,45,0.26668506519484486
1939,23,motor,153,99,0.29421891774089404
1940,23,motor,207,153,0.2952930321127145
1941,23,motor,207,207,-0.8838523975598458
1942,23,motor,207,45,0.22860280807150357
1943,23,motor,207,99,0.29637762641157683
1944,23,motor,45,153,0.2681009827761194
1945,23,motor,45,207,0.28945399058211674
1946,23,motor,45,45,-0.9098854950359025
1947,23,motor,45,99,0.32867411491184617
1948,23,motor,99,153,0.24589320438684167
1949,23,motor,99,207,0.2797175835317621
1950,23,motor,99,45,0.3664478748954888
1951,23,motor,99,99,-0.8901063346853669
1952,23,v1,153,153,-0.8726529849765778
1953,23,v1,153,207,0.3255369411014675
1954,23,v1,153,45,0.2432388083728013
1955,23,v1,153,99,0.27794582858078226
1956,23,v1,207,153,0.3439613894187822
1957,23,v1,207,207,-0.8863716171346392
1958,23,v1,207,45,0.18608037602436162
1959,23,v1,207,99,0.2916388160923766
1960,23,v1,45,153,0.24183823888139658
1961,23,v1,45,207,0.27061852293557326
1962,23,v1,45,45,-0.8528138741958643
1963,23,v1,45,99,0.3587135633413806
1964,23,v1,99,153,0.242870713149942
1965,23,v1,99,207,0.22388648619684065
1966,23,v1,99,45,0.36258669131928434
1967,23,v1,99,99,-0.8737555174216051
1968,23,sup_parietal,153,153,-0.874512421881114
1969,23,sup_parietal,153,207,0.363138714440131
1970,23,sup_parietal,153,45,0.30987166424121465
1971,23,sup_parietal,153,99,0.2508612089315033
1972,23,sup_parietal,207,153,0.3168979450809844
1973,23,sup_parietal,207,207,-0.8831793755539952
1974,23,sup_parietal,207,45,0.24300684288320235
1975,23,sup_parietal,207,99,0.3054344612354326
1976,23,sup_parietal,45,153,0.30858618776776003
1977,23,sup_parietal,45,207,0.1819901887791439
1978,23,sup_parietal,45,45,-0.8827482933474073
1979,23,sup_parietal,45,99,0.29495533687954434
1980,23,sup_parietal,99,153,0.19007313233074402
1981,23,sup_parietal,99,207,0.2845907427892216
1982,23,sup_parietal,99,45,0.2995488601023427
1983,23,sup_parietal,99,99,-0.8488611618081066
1984,23,inf_parietal,153,153,-0.85689588035219
1985,23,inf_parietal,153,207,0.33118663320008074
1986,23,inf_parietal,153,45,0.2865366643119637
1987,23,inf_parietal,153,99,0.2622535943488663
1988,23,inf_parietal,207,153,0.32744206097040957
1989,23,inf_parietal,207,207,-0.8901961497214452
1990,23,inf_parietal,207,45,0.21362618297146865
1991,23,inf_parietal,207,99,0.3005503183669641
1992,23,inf_parietal,45,153,0.25655511937718145
1993,23,inf_parietal,45,207,0.2157205196230519
1994,23,inf_parietal,45,45,-0.8872677909510678
1995,23,inf_parietal,45,99,0.32522660664633174
1996,23,inf_parietal,99,153,0.2702387654500701
1997,23,inf_parietal,99,207,0.31916222458511034
1998,23,inf_parietal,99,45,0.2910479539066514
1999,23,inf_parietal,99,99,-0.8886890564276851
2000,23,v5,153,153,-0.8599485455449666
2001,23,v5,153,207,0.3360762767235612
2002,23,v5,153,45,0.15241900930051677
2003,23,v5,153,99,0.2929745480946526
2004,23,v5,207,153,0.37747456167013144
2005,23,v5,207,207,-0.8025357621490274
2006,23,v5,207,45,0.22428099561773798
2007,23,v5,207,99,0.20748777597003706
2008,23,v5,45,153,0.15393124329078325
2009,23,v5,45,207,0.226914343049083
2010,23,v5,45,45,-0.8088158467800832
2011,23,v5,45,99,0.37412247530321685
2012,23,v5,99,153,0.21457999217326099
2013,23,v5,99,207,0.23034189154891344
2014,23,v5,99,45,0.40037204457777203
2015,23,v5,99,99,-0.8392935816670719
2016,24,premotor,153,153,-0.9183111767072241
2017,24,premotor,153,207,0.2869924213750723
2018,24,premotor,153,45,0.2666747917982316
2019,24,premotor,153,99,0.35715114496949874
2020,24,premotor,207,153,0.2913323130668156
2021,24,premotor,207,207,-0.8951827704449802
2022,24,premotor,207,45,0.28530201558465906
2023,24,premotor,207,99,0.2911432987743504
2024,24,premotor,45,153,0.2807743663893474
2025,24,premotor,45,207,0.27746426260774715
2026,24,premotor,45,45,-0.9041244410210934
2027,24,premotor,45,99,0.3002311625594459
2028,24,premotor,99,153,0.3522382263321596
2029,24,premotor,99,207,0.30309686080427967
2030,24,premotor,99,45,0.29551523329553386
2031,24,premotor,99,99,-0.913772226763788
2032,24,motor,153,153,-0.899117238405412
2033,24,motor,153,207,0.28087587035535744
2034,24,motor,153,45,0.30929415797201965
2035,24,motor,153,99,0.3050984111755813
2036,24,motor,207,153,0.28055695463187486
2037,24,motor,207,207,-0.8859008735092717
2038,24,motor,207,45,0.24633731432516479
2039,24,motor,207,99,0.3228898945877858
2040,24,motor,45,153,0.3065721995291132
2041,24,motor,45,207,0.26010784581453983
2042,24,motor,45,45,-0.9056696691054419
2043,24,motor,45,99,0.3198014621976823
2044,24,motor,99,153,0.327986316691519
2045,24,motor,99,207,0.30283269792786766
2046,24,motor,99,45,0.2721572581404668
2047,24,motor,99,99,-0.9112978794472263
2048,24,v1,153,153,-0.8775143910095433
2049,24,v1,153,207,0.2696207425017161
2050,24,v1,153,45,0.2750281029039111
2051,24,v1,153,99,0.28913152180479984
2052,24,v1,207,153,0.27775855140311134
2053,24,v1,207,207,-0.8428669988497832
2054,24,v1,207,45,0.2380310861912684
2055,24,v1,207,99,0.2814794854944055
2056,24,v1,45,153,0.31642423907270767
2057,24,v1,45,207,0.2321144488758411
2058,24,v1,45,45,-0.880006267512491
2059,24,v1,45,99,0.3331139968368362
2060,24,v1,99,153,0.2716034146356002
2061,24,v1,99,207,0.2640254773789955
2062,24,v1,99,45,0.35215060354393896
2063,24,v1,99,99,-0.8842408816971907
2064,24,sup_parietal,153,153,-0.8604961946017402
2065,24,sup_parietal,153,207,0.2944472107157523
2066,24,sup_parietal,153,45,0.24640472128794477
2067,24,sup_parietal,153,99,0.26791670172402665
2068,24,sup_parietal,207,153,0.29934365706195987
2069,24,sup_parietal,207,207,-0.8591351773367084
2070,24,sup_parietal,207,45,0.19528244500842898
2071,24,sup_parietal,207,99,0.297773420360731
2072,24,sup_parietal,45,153,0.28184980639513396
2073,24,sup_parietal,45,207,0.2100810188865919
2074,24,sup_parietal,45,45,-0.8500624680058598
2075,24,sup_parietal,45,99,0.28269750004287
2076,24,sup_parietal,99,153,0.23788033451257617
2077,24,sup_parietal,99,207,0.25225645282597864
2078,24,sup_parietal,99,45,0.39776199480718866
2079,24,sup_parietal,99,99,-0.8671061490398684
2080,24,inf_parietal,153,153,-0.9183969393190528
2081,24,inf_parietal,153,207,0.23623589038138781
2082,24,inf_parietal,153,45,0.31008501033306735
2083,24,inf_parietal,153,99,0.3562648714862615
2084,24,inf_parietal,207,153,0.30804626733655793
2085,24,inf_parietal,207,207,-0.8895069925068002
2086,24,inf_parietal,207,45,0.2839856948647824
2087,24,inf_parietal,207,99,0.2523918377694872
2088,24,inf_parietal,45,153,0.3029643115009434
2089,24,inf_parietal,45,207,0.34743922361747337
2090,24,inf_parietal,45,45,-0.904819278831326
2091,24,inf_parietal,45,99,0.26258081874526334
2092,24,inf_parietal,99,153,0.29453008960267957
2093,24,inf_parietal,99,207,0.28915917195991503
2094,24,inf_parietal,99,45,0.27374772828421645
2095,24,inf_parietal,99,99,-0.9112600175280553
2096,24,v5,153,153,-0.8543513975510186
2097,24,v5,153,207,0.2574324468023461
2098,24,v5,153,45,0.21842515899061643
2099,24,v5,153,99,0.3470413470827942
2100,24,v5,207,153,0.28037374526659775
2101,24,v5,207,207,-0.8560799158067163
2102,24,v5,207,45,0.29601546289396047
2103,24,v5,207,99,0.2737918838323483
2104,24,v5,45,153,0.2718702859006861
2105,24,v5,45,207,0.2813035889293698
2106,24,v5,45,45,-0.830852263321173
2107,24,v5,45,99,0.2755478735021677
2108,24,v5,99,153,0.24160470315419752
2109,24,v5,99,207,0.28441490354244237
2110,24,v5,99,45,0.2900422468710324
2111,24,v5,99,99,-0.8819731947426169
2112,25,premotor,153,153,-0.8925076579592339
2113,25,premotor,153,207,0.28428302570539027
2114,25,premotor,153,45,0.34275086595809506
2115,25,premotor,153,99,0.2797858344463063
2116,25,premotor,207,153,0.2929668837444792
2117,25,premotor,207,207,-0.883253485513632
2118,25,premotor,207,45,0.27732936203004666
2119,25,premotor,207,99,0.32243659766587274
2120,25,premotor,45,153,0.3333044273635476
2121,25,premotor,45,207,0.27545196720453113
2122,25,premotor,45,45,-0.8946375837871587
2123,25,premotor,45,99,0.26357858345478213
2124,25,premotor,99,153,0.2853340808484286
2125,25,premotor,99,207,0.3126977870683241
2126,25,premotor,99,45,0.24945046933332687
2127,25,premotor,99,99,-0.8885483973823723
2128,25,motor,153,153,-0.892084997262364
2129,25,motor,153,207,0.2787651680065485
2130,25,motor,153,45,0.3230982909323048
2131,25,motor,153,99,0.29485751669736454
2132,25,motor,207,153,0.24224823267054224
2133,25,motor,207,207,-0.8696604855050548
2134,25,motor,207,45,0.3079968825266185
2135,25,motor,207,99,0.3163069311312907
2136,25,motor,45,153,0.2916389900674624
2137,25,motor,45,207,0.2795371677953627
2138,25,motor,45,45,-0.8733876399579887
2139,25,motor,45,99,0.26199791472261913
2140,25,motor,99,153,0.33300780204125646
2141,25,motor,99,207,0.27958727437352193
2142,25,motor,99,45,0.23068250765868223
2143,25,motor,99,99,-0.8752288742656806
2144,25,v1,153,153,-0.8541725684125644
2145,25,v1,153,207,0.3170408215952145
2146,25,v1,153,45,0.3113264619166993
2147,25,v1,153,99,0.25981227023567754
2148,25,v1,207,153,0.30307329928817917
2149,25,v1,207,207,-0.8585514699349884
2150,25,v1,207,45,0.22936230994655205
2151,25,v1,207,99,0.30685954810610316
2152,25,v1,45,153,0.2821061031825757
2153,25,v1,45,207,0.22080471380560113
2154,25,v1,45,45,-0.8493091943991966
2155,25,v1,45,99,0.3110257942452278
2156,25,v1,99,153,0.2874468182096872
2157,25,v1,99,207,0.27483339893194153
2158,25,v1,99,45,0.26732393149163247
2159,25,v1,99,99,-0.8617242473843094
2160,25,sup_parietal,153,153,-0.830489264884751
2161,25,sup_parietal,153,207,0.32260495605124273
2162,25,sup_parietal,153,45,0.3206759283142382
2163,25,sup_parietal,153,99,0.2519960361020602
2164,25,sup_parietal,207,153,0.29207809231319803
2165,25,sup_parietal,207,207,-0.8405822080707878
2166,25,sup_parietal,207,45,0.22696074342741884
2167,25,sup_parietal,207,99,0.2913816754536024
2168,25,sup_parietal,45,153,0.2850520967986497
2169,25,sup_parietal,45,207,0.20547297331073566
2170,25,sup_parietal,45,45,-0.8539237356938285
2171,25,sup_parietal,45,99,0.2931408218850145
2172,25,sup_parietal,99,153,0.2563482542934207
2173,25,sup_parietal,99,207,0.25457088902528263
2174,25,sup_parietal,99,45,0.24793397148239388
2175,25,sup_parietal,99,99,-0.8567628511908068
2176,25,inf_parietal,153,153,-0.8701831781622537
2177,25,inf_parietal,153,207,0.29403529700551717
2178,25,inf_parietal,153,45,0.3557470219142637
2179,25,inf_parietal,153,99,0.22287532796820048
2180,25,inf_parietal,207,153,0.3082859219434854
2181,25,inf_parietal,207,207,-0.8670108176952329
2182,25,inf_parietal,207,45,0.2954268187597231
2183,25,inf_parietal,207,99,0.28502129254074726
2184,25,inf_parietal,45,153,0.3292308752602058
2185,25,inf_parietal,45,207,0.2903569311109473
2186,25,inf_parietal,45,45,-0.8815393856383356
2187,25,inf_parietal,45,99,0.271819407207189
2188,25,inf_parietal,99,153,0.22979884775777512
2189,25,inf_parietal,99,207,0.25226512937179235
2190,25,inf_parietal,99,45,0.27611788889575684
2191,25,inf_parietal,99,99,-0.8560892693552775
2192,25,v5,153,153,-0.8203730169589868
2193,25,v5,153,207,0.22062876339012139
2194,25,v5,153,45,0.28853697151321633
2195,25,v5,153,99,0.2804955181094837
2196,25,v5,207,153,0.3006710066492021
2197,25,v5,207,207,-0.8533911129635359
2198,25,v5,207,45,0.17620454388599327
2199,25,v5,207,99,0.3510539483580161
2200,25,v5,45,153,0.31693848196402985
2201,25,v5,45,207,0.33087233526410775
2202,25,v5,45,45,-0.8154386976298564
2203,25,v5,45,99,0.18779647519009432
2204,25,v5,99,153,0.20879664743807472
2205,25,v5,99,207,0.28504616133018024
2206,25,v5,99,45,0.35535490210422005
2207,25,v5,99,99,-0.8646284466438323
2208,26,premotor,153,153,-0.8996842493449528
2209,26,premotor,153,207,0.32083061235215554
2210,26,premotor,153,45,0.2446567625860051
2211,26,premotor,153,99,0.3142273610737647
2212,26,premotor,207,153,0.33566754508689434
2213,26,premotor,207,207,-0.9213779374470235
2214,26,premotor,207,45,0.30904643751337946
2215,26,premotor,207,99,0.2928055372329853
2216,26,premotor,45,153,0.22574416263464475
2217,26,premotor,45,207,0.3208682174369294
2218,26,premotor,45,45,-0.9152838490857829
2219,26,premotor,45,99,0.3139456667340376
2220,26,premotor,99,153,0.34641514978332466
2221,26,premotor,99,207,0.24751649658266306
2222,26,premotor,99,45,0.30104323784496356
2223,26,premotor,99,99,-0.9056598572345285
2224,26,motor,153,153,-0.8787949724990807
2225,26,motor,153,207,0.31859220067907434
2226,26,motor,153,45,0.25602463065568587
2227,26,motor,153,99,0.3249230244788904
2228,26,motor,207,153,0.33530833327407245
2229,26,motor,207,207,-0.9094053275540588
2230,26,motor,207,45,0.29756165371069754
2231,26,motor,207,99,0.27386702520430367
2232,26,motor,45,153,0.20299372987980643
2233,26,motor,45,207,0.3056908148833204
2234,26,motor,45,45,-0.8982328339292192
2235,26,motor,45,99,0.3144946321282741
2236,26,motor,99,153,0.3740395441958244
2237,26,motor,99,207,0.22796697664956272
2238,26,motor,99,45,0.26915624061862486
2239,26,motor,99,99,-0.9074595653624722
2240,26,v1,153,153,-0.90840152357906
2241,26,v1,153,207,0.4128229921928422
2242,26,v1,153,45,0.22071304313500453
2243,26,v1,153,99,0.2851411506576315
2244,26,v1,207,153,0.42954875513717555
2245,26,v1,207,207,-0.9278179968079308
2246,26,v1,207,45,0.2073975806669002
2247,26,v1,207,99,0.24189422015362222
2248,26,v1,45,153,0.2033542018788204
2249,26,v1,45,207,0.20751157577114274
2250,26,v1,45,45,-0.9053620178015351
2251,26,v1,45,99,0.383116830874897
2252,26,v1,99,153,0.3245823617462934
2253,26,v1,99,207,0.20218291751006057
2254,26,v1,99,45,0.3873146128386546
2255,26,v1,99,99,-0.8938588221799604
2256,26,sup_parietal,153,153,-0.8538774582583336
2257,26,sup_parietal,153,207,0.38818221571883355
2258,26,sup_parietal,153,45,0.14937917993659205
2259,26,sup_parietal,153,99,0.23558285806512463
2260,26,sup_parietal,207,153,0.39933736342805387
2261,26,sup_parietal,207,207,-0.898540395512925
2262,26,sup_parietal,207,45,0.23677167223268134
2263,26,sup_parietal,207,99,0.25143956509023935
2264,26,sup_parietal,45,153,0.1418139419025632
2265,26,sup_parietal,45,207,0.27984417668538575
2266,26,sup_parietal,45,45,-0.8861237401135198
2267,26,sup_parietal,45,99,0.3785905757439379
2268,26,sup_parietal,99,153,0.26043134221003245
2269,26,sup_parietal,99,207,0.19529923158378087
2270,26,sup_parietal,99,45,0.39431552889775434
2271,26,sup_parietal,99,99,-0.849641180140153
2272,26,inf_parietal,153,153,-0.8792830527709645
2273,26,inf_parietal,153,207,0.36660001025136724
2274,26,inf_parietal,153,45,0.23067973650148688
2275,26,inf_parietal,153,99,0.2835944335174499
2276,26,inf_parietal,207,153,0.394626114079927
2277,26,inf_parietal,207,207,-0.8923856047906822
2278,26,inf_parietal,207,45,0.22984744157989698
2279,26,inf_parietal,207,99,0.25008542402538936
2280,26,inf_parietal,45,153,0.2057048738448426
2281,26,inf_parietal,45,207,0.23396114291040052
2282,26,inf_parietal,45,45,-0.905882099301155
2283,26,inf_parietal,45,99,0.38218219014563093
2284,26,inf_parietal,99,153,0.2932491398737668
2285,26,inf_parietal,99,207,0.23285170804267571
2286,26,inf_parietal,99,45,0.36333655364634626
2287,26,inf_parietal,99,99,-0.8925799342157004
2288,26,v5,153,153,-0.8277037181646698
2289,26,v5,153,207,0.29897338553982256
2290,26,v5,153,45,0.24919588530724193
2291,26,v5,153,99,0.29323343927727463
2292,26,v5,207,153,0.37276096114143836
2293,26,v5,207,207,-0.8291628017334963
2294,26,v5,207,45,0.25925042206518123
2295,26,v5,207,99,0.23755626177038408
2296,26,v5,45,153,0.15392579552581426
2297,26,v5,45,207,0.24128430277781515
2298,26,v5,45,45,-0.8218128360133006
2299,26,v5,45,99,0.37760268303349986
2300,26,v5,99,153,0.2102565632241833
2301,26,v5,99,207,0.2618246122656981
2302,26,v5,99,45,0.33001835133686336
2303,26,v5,99,99,-0.8274026621522146
