,Participants,Masks,Straight Direction,Rotate Direction,Correlation
1732,20,premotor,207,153,-0.03743809727256028
1733,20,premotor,207,207,-0.00047296455805708945
1734,20,premotor,207,45,0.021369191066460666
1735,20,premotor,207,99,0.01871198311654828
1736,20,premotor,45,153,-0.015766294770984124
1737,20,premotor,45,207,0.07327937554746433
1738,20,premotor,45,45,-0.03771736100085586
1739,20,premotor,45,99,-0.009022021703111898
1740,20,premotor,99,153,0.01866870242845577
1741,20,premotor,99,207,-0.04053357250939021
1742,20,premotor,99,45,-4.4387957260904123e-05
1743,20,premotor,99,99,0.010404332036462745
1744,20,motor,153,153,0.10905605226041482
1745,20,motor,153,207,-0.0928419044442697
1746,20,motor,153,45,0.008163996180544952
1747,20,motor,153,99,-0.011101672455866275
1748,20,motor,207,153,-0.06132858737155428
1749,20,motor,207,207,0.007269355277036024
1750,20,motor,207,45,0.014966502993074737
1751,20,motor,207,99,0.026584290878499076
1752,20,motor,45,153,-0.04356653578684544
1753,20,motor,45,207,0.04429174440841334
1754,20,motor,45,45,0.006291169479603585
1755,20,motor,45,99,-0.020044060685668046
1756,20,motor,99,153,0.0036484658843179314
1757,20,motor,99,207,0.008919408427048376
1758,20,motor,99,45,-0.03520023309543332
1759,20,motor,99,99,0.03012267040798424
1760,20,v1,153,153,-0.05612895777328005
1761,20,v1,153,207,-0.047409094836298675
1762,20,v1,153,45,0.02233243429941201
1763,20,v1,153,99,0.07239013918979006
1764,20,v1,207,153,0.07050430169206033
1765,20,v1,207,207,-0.05450482821183704
1766,20,v1,207,45,-0.02671681327504795
1767,20,v1,207,99,0.008677560579201849
1768,20,v1,45,153,-0.06398972529183529
1769,20,v1,45,207,0.12424694166261604
1770,20,v1,45,45,-0.06582313910362964
1771,20,v1,45,99,0.01066721664628998
1772,20,v1,99,153,0.029271652290904983
1773,20,v1,99,207,-0.019897469649859507
1774,20,v1,99,45,0.06379066617899184
1775,20,v1,99,99,-0.07361251869278893
1776,20,sup_parietal,153,153,0.003697667804144107
1777,20,sup_parietal,153,207,-0.02674950835118713
1778,20,sup_parietal,153,45,0.0371258584090198
1779,20,sup_parietal,153,99,0.018565114168561606
1780,20,sup_parietal,207,153,0.043411891672810204
1781,20,sup_parietal,207,207,0.03923708454968026
1782,20,sup_parietal,207,45,0.012327980132275651
1783,20,sup_parietal,207,99,-0.08870823702325484
1784,20,sup_parietal,45,153,0.008555981741363156
1785,20,sup_parietal,45,207,0.06140894022315152
1786,20,sup_parietal,45,45,-0.04562679629092132
1787,20,sup_parietal,45,99,-0.03504934716814878
1788,20,sup_parietal,99,153,-0.04857351710918002
1789,20,sup_parietal,99,207,-0.06255824793709484
1790,20,sup_parietal,99,45,0.01605989877058462
1791,20,sup_parietal,99,99,0.07621649658860968
1792,20,inf_parietal,153,153,-0.014116252852476918
1793,20,inf_parietal,153,207,0.048385969543722554
1794,20,inf_parietal,153,45,-0.014496014947474543
1795,20,inf_parietal,153,99,-0.01743214920588459
1796,20,inf_parietal,207,153,-0.03309248591897763
1797,20,inf_parietal,207,207,-0.021257472116252802
1798,20,inf_parietal,207,45,0.03833863161129006
1799,20,inf_parietal,207,99,0.002225183215078315
1800,20,inf_parietal,45,153,-0.02139871790377331
1801,20,inf_parietal,45,207,0.08383928772184679
1802,20,inf_parietal,45,45,-0.0373988834526944
1803,20,inf_parietal,45,99,-0.01613880328765526
1804,20,inf_parietal,99,153,0.05521770776802229
1805,20,inf_parietal,99,207,-0.12001560464837593
1806,20,inf_parietal,99,45,0.025020057923231608
1807,20,inf_parietal,99,99,0.025868257407062535
1808,20,v5,153,153,0.05671481584158081
1809,20,v5,153,207,-0.08818429438919803
1810,20,v5,153,45,-0.0601504430846649
1811,20,v5,153,99,0.05691061962542977
1812,20,v5,207,153,0.049908311962500417
1813,20,v5,207,207,-0.010832809483156215
1814,20,v5,207,45,-0.009856195987636207
1815,20,v5,207,99,-0.010934937351444886
1816,20,v5,45,153,-0.07131971848825343
1817,20,v5,45,207,0.16316838749167972
1818,20,v5,45,45,0.012505779516280032
1819,20,v5,45,99,-0.13581488204176953
1820,20,v5,99,153,-0.09397487197631721
1821,20,v5,99,207,-0.05106573336524589
1822,20,v5,99,45,0.14270014825369895
1823,20,v5,99,99,0.03922774318069197
1824,22,premotor,153,153,0.013346683778391235
1825,22,premotor,153,207,0.032376179678176985
1826,22,premotor,153,45,-0.0643365887901031
1827,22,premotor,153,99,0.029392835529928475
1828,22,premotor,207,153,-0.01697793187189778
1829,22,premotor,207,207,-0.005900884973287387
1830,22,premotor,207,45,0.06383958443541327
1831,22,premotor,207,99,-0.04554903090940585
1832,22,premotor,45,153,0.029172704434876594
1833,22,premotor,45,207,0.0023896063268196432
1834,22,premotor,45,45,-0.03173949323139664
1835,22,premotor,45,99,-0.0019348446620485113
1836,22,premotor,99,153,-0.014097494045982623
1837,22,premotor,99,207,-0.03201846054960091
1838,22,premotor,99,45,0.02239634014353631
1839,22,premotor,99,99,0.019942636471798336
1840,22,motor,153,153,0.009087520139237807
1841,22,motor,153,207,-0.05868310476061772
1842,22,motor,153,45,-0.04180874422312128
1843,22,motor,153,99,0.08358743448489417
1844,22,motor,207,153,-0.003946186987147812
1845,22,motor,207,207,0.00816912797078306
1846,22,motor,207,45,0.08395382374587015
1847,22,motor,207,99,-0.04085117588992343
1848,22,motor,45,153,-0.025693447187428373
1849,22,motor,45,207,0.050475759106893656
1850,22,motor,45,45,-0.016385259904853233
1851,22,motor,45,99,-0.040834156044152886
1852,22,motor,99,153,0.01408494628890133
1853,22,motor,99,207,0.0031671017185519734
1854,22,motor,99,45,-0.010833867370216023
1855,22,motor,99,99,-0.02204301958185205
1856,22,v1,153,153,0.07914556931906559
1857,22,v1,153,207,-0.22007134530498978
1858,22,v1,153,45,0.08526369364112513
1859,22,v1,153,99,0.06960093104291896
1860,22,v1,207,153,0.04548431917779177
1861,22,v1,207,207,-0.013217657734574076
1862,22,v1,207,45,-0.09848832543497957
1863,22,v1,207,99,0.08345073211956419
1864,22,v1,45,153,0.063141089234986
1865,22,v1,45,207,0.23655981404001328
1866,22,v1,45,45,-0.023680316056700335
1867,22,v1,45,99,-0.2757269512082018
1868,22,v1,99,153,-0.1984076741068011
1869,22,v1,99,207,0.059357526735436886
1870,22,v1,99,45,0.014014966453525101
1871,22,v1,99,99,0.09665912295574379
1872,22,sup_parietal,153,153,0.08452389827981888
1873,22,sup_parietal,153,207,-0.07165518705362231
1874,22,sup_parietal,153,45,0.003294772036239689
1875,22,sup_parietal,153,99,0.006585201019793105
1876,22,sup_parietal,207,153,0.07111902398863507
1877,22,sup_parietal,207,207,0.022589911830444055
1878,22,sup_parietal,207,45,-0.0015339107378360296
1879,22,sup_parietal,207,99,-0.112632642273036
1880,22,sup_parietal,45,153,-0.0684726699181586
1881,22,sup_parietal,45,207,0.10302962865055318
1882,22,sup_parietal,45,45,0.021222005461413444
1883,22,sup_parietal,45,99,-0.038586415088550124
1884,22,sup_parietal,99,153,-0.081719056601972
1885,22,sup_parietal,99,207,-0.060487745631956864
1886,22,sup_parietal,99,45,-0.006874684944935783
1887,22,sup_parietal,99,99,0.11989132564476919
1888,22,inf_parietal,153,153,-0.005568706654152584
1889,22,inf_parietal,153,207,-0.03371738776064534
1890,22,inf_parietal,153,45,-0.006454399711586982
1891,22,inf_parietal,153,99,0.039607413225205945
1892,22,inf_parietal,207,153,0.006921254160419971
1893,22,inf_parietal,207,207,0.11839491664093521
1894,22,inf_parietal,207,45,-0.06217351991098256
1895,22,inf_parietal,207,99,-0.038159379502391184
1896,22,inf_parietal,45,153,0.071889307479944
1897,22,inf_parietal,45,207,-0.10300041574476496
1898,22,inf_parietal,45,45,0.042986135504511636
1899,22,inf_parietal,45,99,-0.023168575929861712
1900,22,inf_parietal,99,153,-0.06406727919712606
1901,22,inf_parietal,99,207,0.02716348879065777
1902,22,inf_parietal,99,45,0.006640002259826229
1903,22,inf_parietal,99,99,0.025272405201980826
1904,22,v5,153,153,-0.057887546464009274
1905,22,v5,153,207,-0.004351551505412759
1906,22,v5,153,45,-0.04088362725967751
1907,22,v5,153,99,0.11718693311435813
1908,22,v5,207,153,0.12559432756052588
1909,22,v5,207,207,-0.12210239760530768
1910,22,v5,207,45,0.002315156170379626
1911,22,v5,207,99,0.0008460422825531805
1912,22,v5,45,153,0.031753153899798325
1913,22,v5,45,207,0.07851102050440238
1914,22,v5,45,45,-0.017512357017590328
1915,22,v5,45,99,-0.08320700290302649
1916,22,v5,99,153,-0.06367972822638553
1917,22,v5,99,207,-0.006156622389576878
1918,22,v5,99,45,0.09385183991763602
1919,22,v5,99,99,-0.0756011675863747
1920,23,premotor,153,153,0.02270224726935101
1921,23,premotor,153,207,-0.05957806650182794
1922,23,premotor,153,45,0.0074254126562471705
1923,23,premotor,153,99,0.0331491986050674
1924,23,premotor,207,153,-0.00687863810276736
1925,23,premotor,207,207,0.009148345306030658
1926,23,premotor,207,45,0.0268282908780943
1927,23,premotor,207,99,-0.018589758387149338
1928,23,premotor,45,153,0.010748158959254774
1929,23,premotor,45,207,0.050234972253409116
1930,23,premotor,45,45,-0.0410101547937033
1931,23,premotor,45,99,-0.029419606398658205
1932,23,premotor,99,153,-0.04274842085409314
1933,23,premotor,99,207,-0.003083660478068597
1934,23,premotor,99,45,0.00756614834958157
1935,23,premotor,99,99,0.02842963874863324
1936,23,motor,153,153,0.07819689447133171
1937,23,motor,153,207,-0.08585707726470698
1938,23,motor,153,45,0.06370289888522651
1939,23,motor,153,99,-0.07330688258723755
1940,23,motor,207,153,-0.07635679161326475
1941,23,motor,207,207,0.0684850500049777
1942,23,motor,207,45,-0.04489471376895077
1943,23,motor,207,99,0.07063263625502245
1944,23,motor,45,153,0.026315478763211355
1945,23,motor,45,207,0.0509849485988218
1946,23,motor,45,45,0.0002477066549859165
1947,23,motor,45,99,-0.05657055710508849
1948,23,motor,99,153,-0.02734622041303582
1949,23,motor,99,207,-0.0297289816037533
1950,23,motor,99,45,-0.02523954845055624
1951,23,motor,99,99,0.05911958358521026
1952,23,v1,153,153,0.014844259408480536
1953,23,v1,153,207,-0.12390668841139173
1954,23,v1,153,45,0.05700370905289233
1955,23,v1,153,99,0.0392377944546337
1956,23,v1,207,153,0.02858314525842753
1957,23,v1,207,207,-0.07238052345420119
1958,23,v1,207,45,-0.010471788365651935
1959,23,v1,207,99,0.04983199294267303
1960,23,v1,45,153,0.07795547971785655
1961,23,v1,45,207,0.1554833920537333
1962,23,v1,45,45,-0.1500422645017967
1963,23,v1,45,99,-0.05357899472443016
1964,23,v1,99,153,-0.1097561937208479
1965,23,v1,99,207,0.05591055063697117
1966,23,v1,99,45,0.08380638172443036
1967,23,v1,99,99,-0.029616014752980417
1968,23,sup_parietal,153,153,-0.008923790086324464
1969,23,sup_parietal,153,207,0.0438293007156994
1970,23,sup_parietal,153,45,-0.05225120604449528
1971,23,sup_parietal,153,99,-0.033403996894693824
1972,23,sup_parietal,207,153,0.011741950984089838
1973,23,sup_parietal,207,207,-0.02812749164507188
1974,23,sup_parietal,207,45,0.025140471006998334
1975,23,sup_parietal,207,99,0.04737771954426098
1976,23,sup_parietal,45,153,-0.006785656795461996
1977,23,sup_parietal,45,207,0.0436306911159587
1978,23,sup_parietal,45,45,0.023556928686226476
1979,23,sup_parietal,45,99,-0.09260512635486799
1980,23,sup_parietal,99,153,-0.012335456249749036
1981,23,sup_parietal,99,207,-0.06443432456366457
1982,23,sup_parietal,99,45,0.008369134027718616
1983,23,sup_parietal,99,99,0.11143131116194549
1984,23,inf_parietal,153,153,0.02500049506941274
1985,23,inf_parietal,153,207,-0.05286282195861289
1986,23,inf_parietal,153,45,-0.01605329960621576
1987,23,inf_parietal,153,99,0.032852207330628796
1988,23,inf_parietal,207,153,-0.0015711149771847899
1989,23,inf_parietal,207,207,0.056811481695484695
1990,23,inf_parietal,207,45,0.025672370530743515
1991,23,inf_parietal,207,99,-0.07889615178364612
1992,23,inf_parietal,45,153,-0.028903034951004845
1993,23,inf_parietal,45,207,-0.035109739565576156
1994,23,inf_parietal,45,45,0.008213197765968188
1995,23,inf_parietal,45,99,0.03000988990532645
1996,23,inf_parietal,99,153,-0.04177896349746017
1997,23,inf_parietal,99,207,0.03951685769396
1998,23,inf_parietal,99,45,-0.048956475474474126
1999,23,inf_parietal,99,99,0.06527027735579559
2000,23,v5,153,153,0.05221886201674371
2001,23,v5,153,207,0.02712379679897925
2002,23,v5,153,45,-0.09198408306476652
2003,23,v5,153,99,0.01861897663013516
2004,23,v5,207,153,0.017405996669290467
2005,23,v5,207,207,0.11095178511808865
2006,23,v5,207,45,-0.08698699283691486
2007,23,v5,207,99,-0.03381412632092373
2008,23,v5,45,153,-0.08011203692181657
2009,23,v5,45,207,-0.06892050196391834
2010,23,v5,45,45,0.14183355450911492
2011,23,v5,45,99,0.010389058673000849
2012,23,v5,99,153,-0.04617179567531089
2013,23,v5,99,207,-0.011678692303403591
2014,23,v5,99,45,0.016813408020154776
2015,23,v5,99,99,-0.009749632578650934
2016,24,premotor,153,153,-0.0026618695797279847
2017,24,premotor,153,207,0.0018197026515930376
2018,24,premotor,153,45,-0.01400500748293222
2019,24,premotor,153,99,0.016586875229796034
2020,24,premotor,207,153,0.002398326659859012
2021,24,premotor,207,207,0.0605603261487359
2022,24,premotor,207,45,0.0355930290272152
2023,24,premotor,207,99,-0.09393745583311792
2024,24,premotor,45,153,-0.00567824326612084
2025,24,premotor,45,207,0.004141594282561266
2026,24,premotor,45,45,-0.021730043301301648
2027,24,premotor,45,99,0.026178214338350637
2028,24,premotor,99,153,0.01401218291969867
2029,24,premotor,99,207,-0.05917887278308299
2030,24,premotor,99,45,0.002873061403616081
2031,24,premotor,99,99,0.03328116946177364
2032,24,motor,153,153,0.009177665188388268
2033,24,motor,153,207,0.02252544352382381
2034,24,motor,153,45,0.02718686848192688
2035,24,motor,153,99,-0.06299305783155947
2036,24,motor,207,153,-0.04475615326659327
2037,24,motor,207,207,0.008733786817846059
2038,24,motor,207,45,0.002183780000259993
2039,24,motor,207,99,0.03640313468061465
2040,24,motor,45,153,-0.018535126071152545
2041,24,motor,45,207,-0.006730774034648629
2042,24,motor,45,45,0.024633767591165628
2043,24,motor,45,99,0.006491864204380204
2044,24,motor,99,153,0.07097753436003854
2045,24,motor,99,207,-0.017843076983310082
2046,24,motor,99,45,-0.06994527150456425
2047,24,motor,99,99,0.014742305333302494
2048,24,v1,153,153,-0.0452575385441567
2049,24,v1,153,207,-0.05339327306776172
2050,24,v1,153,45,0.04636415074102926
2051,24,v1,153,99,0.043622193694549456
2052,24,v1,207,153,0.009993943836597304
2053,24,v1,207,207,-0.053965900258046616
2054,24,v1,207,45,0.06380114723863209
2055,24,v1,207,99,-0.03856579910816707
2056,24,v1,45,153,0.05069810778254347
2057,24,v1,45,207,0.06404990197445067
2058,24,v1,45,45,-0.11721508895155738
2059,24,v1,45,99,0.04061609479655481
2060,24,v1,99,153,-0.013954247525267529
2061,24,v1,99,207,0.07811603228700599
2062,24,v1,99,45,0.009014480584660773
2063,24,v1,99,99,-0.07973677690165377
2064,24,sup_parietal,153,153,0.11403013358839914
2065,24,sup_parietal,153,207,-0.06606559168179389
2066,24,sup_parietal,153,45,0.011895471900726333
2067,24,sup_parietal,153,99,-0.01467485502326946
2068,24,sup_parietal,207,153,-0.058735645224118935
2069,24,sup_parietal,207,207,0.14054960688507723
2070,24,sup_parietal,207,45,-0.06824184861337262
2071,24,sup_parietal,207,99,-0.03303774129478794
2072,24,sup_parietal,45,153,-0.03102319981574579
2073,24,sup_parietal,45,207,-0.0460800750123168
2074,24,sup_parietal,45,45,0.04086335664178303
2075,24,sup_parietal,45,99,0.05973663333384518
2076,24,sup_parietal,99,153,-0.04016769122352255
2077,24,sup_parietal,99,207,-0.03328131787307922
2078,24,sup_parietal,99,45,0.036044722795598345
2079,24,sup_parietal,99,99,-0.006730186597724078
2080,24,inf_parietal,153,153,-0.04057117582957802
2081,24,inf_parietal,153,207,0.03151477510700784
2082,24,inf_parietal,153,45,-0.06080922358931802
2083,24,inf_parietal,153,99,0.04802735426732133
2084,24,inf_parietal,207,153,0.04983225776483083
2085,24,inf_parietal,207,207,0.05024334668377575
2086,24,inf_parietal,207,45,0.005775193322001193
2087,24,inf_parietal,207,99,-0.0877673667693722
2088,24,inf_parietal,45,153,0.008768159787046394
2089,24,inf_parietal,45,207,-0.026061325036484423
2090,24,inf_parietal,45,45,0.011686263992950127
2091,24,inf_parietal,45,99,-0.006461598209346914
2092,24,inf_parietal,99,153,-0.04321936455622581
2093,24,inf_parietal,99,207,-0.034101392592075924
2094,24,inf_parietal,99,45,0.025360508413465987
2095,24,inf_parietal,99,99,0.06789456535469343
2096,24,v5,153,153,0.14462602041391837
2097,24,v5,153,207,-0.10193769212872715
2098,24,v5,153,45,-0.011162660585563571
2099,24,v5,153,99,-0.06816746198900633
2100,24,v5,207,153,0.02576831617483862
2101,24,v5,207,207,0.09566062083559072
2102,24,v5,207,45,-0.14875803555979406
2103,24,v5,207,99,-0.0021349178544207113
2104,24,v5,45,153,-0.08273649950830046
2105,24,v5,45,207,0.08551201561209207
2106,24,v5,45,45,-0.00781584664648944
2107,24,v5,45,99,-0.0035744357283182746
2108,24,v5,99,153,-0.06567651339422684
2109,24,v5,99,207,-0.03218333219075123
2110,24,v5,99,45,0.1328122393190471
2111,24,v5,99,99,0.04316191452487608
2112,25,premotor,153,153,0.005961025389987591
2113,25,premotor,153,207,-0.03622171750862764
2114,25,premotor,153,45,-0.0022214520007132962
2115,25,premotor,153,99,0.04357426222805333
2116,25,premotor,207,153,0.015499196108874453
2117,25,premotor,207,207,0.014725889595654714
2118,25,premotor,207,45,0.0003484525574426363
2119,25,premotor,207,99,-0.03649811361446261
2120,25,premotor,45,153,-0.028199383777109392
2121,25,premotor,45,207,0.05802354280093832
2122,25,premotor,45,45,-0.012619185379184987
2123,25,premotor,45,99,-0.013970476212749177
2124,25,premotor,99,153,0.0022986454801611766
2125,25,premotor,99,207,-0.03332924943769461
2126,25,premotor,99,45,0.016347230302406545
2127,25,premotor,99,99,0.007487961579264746
2128,25,motor,153,153,-0.06812126209817154
2129,25,motor,153,207,-0.007072697855776328
2130,25,motor,153,45,0.05269850598212682
2131,25,motor,153,99,0.0460974285591263
2132,25,motor,207,153,0.0043194540590431214
2133,25,motor,207,207,0.08752701514369791
2134,25,motor,207,45,-0.08373605282683512
2135,25,motor,207,99,-0.01796584576503186
2136,25,motor,45,153,-0.014301418947558295
2137,25,motor,45,207,0.019311303311589378
2138,25,motor,45,45,-0.04586389255500868
2139,25,motor,45,99,0.024557670760620667
2140,25,motor,99,153,0.07438153589572573
2141,25,motor,99,207,-0.0792907142698622
2142,25,motor,99,45,0.0754870403186976
2143,25,motor,99,99,-0.07335498365248104
2144,25,v1,153,153,0.007948286053139877
2145,25,v1,153,207,-0.03475589047937585
2146,25,v1,153,45,0.029744419072729573
2147,25,v1,153,99,0.010674094543521164
2148,25,v1,207,153,-0.010551565601154778
2149,25,v1,207,207,-0.05999881149847011
2150,25,v1,207,45,0.014188855199109174
2151,25,v1,207,99,0.06455281272779953
2152,25,v1,45,153,0.04268135226944144
2153,25,v1,45,207,0.07960904786767731
2154,25,v1,45,45,-0.08964844568807159
2155,25,v1,45,99,-0.038244999844679495
2156,25,v1,99,153,-0.04373741272341171
2157,25,v1,99,207,0.03148098736324793
2158,25,v1,99,45,0.020027523285178206
2159,25,v1,99,99,-0.01380578672484138
2160,25,sup_parietal,153,153,-0.028934639838118278
2161,25,sup_parietal,153,207,0.0033546704442905736
2162,25,sup_parietal,153,45,0.03417683440784764
2163,25,sup_parietal,153,99,-0.03469620346928401
2164,25,sup_parietal,207,153,0.009264918395771433
2165,25,sup_parietal,207,207,-0.021573131181857608
2166,25,sup_parietal,207,45,0.04166654014747289
2167,25,sup_parietal,207,99,0.014061601658070716
2168,25,sup_parietal,45,153,0.020155251775054166
2169,25,sup_parietal,45,207,0.056298482294598266
2170,25,sup_parietal,45,45,-0.077999155827148
2171,25,sup_parietal,45,99,0.0028683441659672704
2172,25,sup_parietal,99,153,0.021887169417568155
2173,25,sup_parietal,99,207,-0.005677241435571301
2174,25,sup_parietal,99,45,-0.04920937927976879
2175,25,sup_parietal,99,99,0.020014334570793345
2176,25,inf_parietal,153,153,-0.0279666587669541
2177,25,inf_parietal,153,207,-0.008437844392790567
2178,25,inf_parietal,153,45,0.011563689627090763
2179,25,inf_parietal,153,99,0.03145900610448013
2180,25,inf_parietal,207,153,0.023331599369308807
2181,25,inf_parietal,207,207,0.007195924050899118
2182,25,inf_parietal,207,45,-0.06858708026072391
2183,25,inf_parietal,207,99,0.04482860277083752
2184,25,inf_parietal,45,153,0.0010431846998730475
2185,25,inf_parietal,45,207,0.04084074919955776
2186,25,inf_parietal,45,45,-0.0034774078138780345
2187,25,inf_parietal,45,99,-0.04170368672497879
2188,25,inf_parietal,99,153,0.024246954879904116
2189,25,inf_parietal,99,207,-0.04078033534173836
2190,25,inf_parietal,99,45,0.03843109573071255
2191,25,inf_parietal,99,99,-0.028751958006330264
2192,25,v5,153,153,-0.058626959549591906
2193,25,v5,153,207,0.005712279398301863
2194,25,v5,153,45,0.003513634613164597
2195,25,v5,153,99,0.023895085559590967
2196,25,v5,207,153,0.07383794924507708
2197,25,v5,207,207,-0.0831627025746072
2198,25,v5,207,45,0.003014276095016803
2199,25,v5,207,99,0.0215015946005432
2200,25,v5,45,153,0.01842231891536323
2201,25,v5,45,207,0.015453166241837617
2202,25,v5,45,45,-0.07853031687475026
2203,25,v5,45,99,0.052718466760985884
2204,25,v5,99,153,-0.04379261193594183
2205,25,v5,99,207,0.049641891158121114
2206,25,v5,99,45,0.06256126165844514
2207,25,v5,99,99,-0.05502752324519029
2208,26,premotor,153,153,-0.0014193340005474713
2209,26,premotor,153,207,-0.03426739372058235
2210,26,premotor,153,45,0.004180515459422503
2211,26,premotor,153,99,0.02611995768971824
2212,26,premotor,207,153,-0.021575214677058085
2213,26,premotor,207,207,0.0381353936853188
2214,26,premotor,207,45,-0.01026693826527611
2215,26,premotor,207,99,-0.009177531225487963
2216,26,premotor,45,153,0.02383176785365472
2217,26,premotor,45,207,0.024966472070934283
2218,26,premotor,45,45,-0.009082455599064097
2219,26,premotor,45,99,-0.04246932722821675
2220,26,premotor,99,153,0.007105263851187836
2221,26,premotor,99,207,-0.025152859315415707
2222,26,premotor,99,45,0.013754113052303705
2223,26,premotor,99,99,0.01442900799971452
2224,26,motor,153,153,-0.05352684100630735
2225,26,motor,153,207,0.02974353608455058
2226,26,motor,153,45,0.020632606170749773
2227,26,motor,153,99,-0.007905474380844433
2228,26,motor,207,153,-0.010936032427985128
2229,26,motor,207,207,0.028740740306399067
2230,26,motor,207,45,0.014135995933954412
2231,26,motor,207,99,-0.03165769319699724
2232,26,motor,45,153,0.032219203149874226
2233,26,motor,45,207,0.0006363649963089663
2234,26,motor,45,45,0.01050147474711061
2235,26,motor,45,99,-0.011540016439170613
2236,26,motor,99,153,0.03509945507373692
2237,26,motor,99,207,-0.04998642243850485
2238,26,motor,99,45,-0.050605606355596564
2239,26,motor,99,99,0.03680223897474251
2240,26,v1,153,153,-0.15468482109504672
2241,26,v1,153,207,-0.030744385357830806
2242,26,v1,153,45,0.06572935783072044
2243,26,v1,153,99,0.11971145308831224
2244,26,v1,207,153,0.10084184019982764
2245,26,v1,207,207,-0.19420032785236474
2246,26,v1,207,45,0.03130986723126768
2247,26,v1,207,99,0.041402772718573976
2248,26,v1,45,153,-0.012696167066190577
2249,26,v1,45,207,0.16722398375587552
2250,26,v1,45,45,-0.26041423064177693
2251,26,v1,45,99,0.09702212778846929
2252,26,v1,99,153,0.06353509090116423
2253,26,v1,99,207,0.09061209805711584
2254,26,v1,99,45,0.15689060060599336
2255,26,v1,99,99,-0.2828641899240648
2256,26,sup_parietal,153,153,-0.012572249771578316
2257,26,sup_parietal,153,207,-0.047040097458796296
2258,26,sup_parietal,153,45,0.05224032299892817
2259,26,sup_parietal,153,99,0.00507350259911098
2260,26,sup_parietal,207,153,0.05133846235339363
2261,26,sup_parietal,207,207,0.024871226155386023
2262,26,sup_parietal,207,45,-0.08830059434390317
2263,26,sup_parietal,207,99,0.011851710507755974
2264,26,sup_parietal,45,153,-0.06168123224988713
2265,26,sup_parietal,45,207,0.10777668252901011
2266,26,sup_parietal,45,45,-0.02231793744971809
2267,26,sup_parietal,45,99,-0.03568320130991511
2268,26,sup_parietal,99,153,0.015592140054008418
2269,26,sup_parietal,99,207,-0.05302890182663385
2270,26,sup_parietal,99,45,0.0441074354849003
2271,26,sup_parietal,99,99,0.007094950191749987
2272,26,inf_parietal,153,153,0.01664265354062052
2273,26,inf_parietal,153,207,-0.0041535072143853765
2274,26,inf_parietal,153,45,0.00026153719044037967
2275,26,inf_parietal,153,99,-0.021580663800215998
2276,26,inf_parietal,207,153,-0.02872850479532648
2277,26,inf_parietal,207,207,0.026509718103736715
2278,26,inf_parietal,207,45,-0.008357519682504765
2279,26,inf_parietal,207,99,0.017674627772995558
2280,26,inf_parietal,45,153,-0.03977552406301563
2281,26,inf_parietal,45,207,0.0017736005719262973
2282,26,inf_parietal,45,45,0.05633122160934648
2283,26,inf_parietal,45,99,-0.020574505140307894
2284,26,inf_parietal,99,153,0.04830076528328861
2285,26,inf_parietal,99,207,-0.007441720165373922
2286,26,inf_parietal,99,45,-0.03430805585469565
2287,26,inf_parietal,99,99,0.0032728605919616523
2288,26,v5,153,153,0.026593392145850884
2289,26,v5,153,207,-0.15339528142222736
2290,26,v5,153,45,0.08138036701024036
2291,26,v5,153,99,0.012572879787777654
2292,26,v5,207,153,0.005044721613057607
2293,26,v5,207,207,0.1475572833538577
2294,26,v5,207,45,-0.13294084982811155
2295,26,v5,207,99,-0.06533194464526781
2296,26,v5,45,153,-0.07689448771242595
2297,26,v5,45,207,0.030750415150995466
2298,26,v5,45,45,0.046716315121616975
2299,26,v5,45,99,0.04671941331557791
2300,26,v5,99,153,0.038905004823649975
2301,26,v5,99,207,-0.012976250378668522
2302,26,v5,99,45,0.007757099014654961
2303,26,v5,99,99,-0.028154214524919844
